image:FILE,category
train/cat/Sphynx_159_jpg.rf.022528b23ac690c34ad5d109c1782079.jpg,0
train/cat/Persian_139_jpg.rf.0e67f7e0a76dc49d0ca91e43d22312e3.jpg,0
train/cat/Bengal_150_jpg.rf.05c93a40014062c5ae66bae50a857aca.jpg,0
train/cat/Bombay_140_jpg.rf.15757f698af74453f34ee58604ea6afc.jpg,0
train/cat/Persian_128_jpg.rf.16da80c477d1ca2bc131b0e46470c98d.jpg,0
train/cat/Persian_147_jpg.rf.1994a093a715c6cf96c66abae33bba66.jpg,0
train/cat/Birman_151_jpg.rf.179ae9238f29eda8d63af4da89c48e05.jpg,0
train/cat/Egyptian_Mau_107_jpg.rf.196d90df84e604b51a153e97c5cb03b1.jpg,0
train/cat/Abyssinian_167_jpg.rf.1d367cb1cf82c1e5ebda79fda928cee5.jpg,0
train/cat/Bengal_167_jpg.rf.1542d3551f036a577880f22719c2fd08.jpg,0
train/cat/Bombay_122_jpg.rf.218d47f5275b4de8706a9a56e6276113.jpg,0
train/cat/Siamese_152_jpg.rf.223d2c514483e1bc7b9798c7b41bc541.jpg,0
train/cat/British_Shorthair_187_jpg.rf.24d36402bce6b82092dc93876c65bb71.jpg,0
train/cat/Bombay_146_jpg.rf.288e58c8b226aa5b7c6ad4442f7fda5c.jpg,0
train/cat/Persian_117_jpg.rf.30b82f0e3d2ae0115aaf62d09e792f1f.jpg,0
train/cat/Bombay_153_jpg.rf.2da5201d989106a5b1b4025aec3349b4.jpg,0
train/cat/Birman_189_jpg.rf.29a9d3b4f764fc9e2cc6b78fbe5d30da.jpg,0
train/cat/Ragdoll_171_jpg.rf.325a9774a1007060ad0287feae2738d0.jpg,0
train/cat/Birman_144_jpg.rf.369cb41f763175f21c7cfd77e77509ec.jpg,0
train/cat/Maine_Coon_106_jpg.rf.38d811dc7cb3be67bafc7df4283afd86.jpg,0
train/cat/Bengal_165_jpg.rf.31185846cf5892c6e7e3f02784e04fef.jpg,0
train/cat/Egyptian_Mau_153_jpg.rf.39039c0b52c2d731a37b0324f64f4623.jpg,0
train/cat/Russian_Blue_199_jpg.rf.3b28c3f929bcca88072d214bdf63343b.jpg,0
train/cat/Birman_159_jpg.rf.3ba8a57e52d925aa33e85822004c591d.jpg,0
train/cat/Abyssinian_131_jpg.rf.3aeee0801499f335e3a59b51189e1351.jpg,0
train/cat/Birman_105_jpg.rf.2f96b7dd47bb15df4def745602f5434d.jpg,0
train/cat/Sphynx_177_jpg.rf.38e052693b96ad306bc8588d1a7d89c3.jpg,0
train/cat/Bengal_145_jpg.rf.3dadbfbb39437890fc249f7edb37cb2f.jpg,0
train/cat/Sphynx_139_jpg.rf.42d6df16ef508d3e5f9f8e5900e538d7.jpg,0
train/cat/Persian_132_jpg.rf.44dddca6e9c6ec6ad74beee94f294737.jpg,0
train/cat/Siamese_146_jpg.rf.439f1b23a575f38c2d04eec464ee375c.jpg,0
train/cat/Russian_Blue_151_jpg.rf.4f296123a0fd2cc682c178c5d2e1a4e3.jpg,0
train/cat/Bombay_127_jpg.rf.4c9fde3d1b3fc52a20cd4b2b82b98856.jpg,0
train/cat/Persian_152_jpg.rf.529c5adab2c165b8473d29a3e0a13967.jpg,0
train/cat/Maine_Coon_158_jpg.rf.570c2d4769b7e83b74119dacfbb5a2d6.jpg,0
train/cat/Siamese_200_jpg.rf.518c2b06142799698663bff0ad4c36c8.jpg,0
train/cat/Maine_Coon_115_jpg.rf.5bf6ecec323f015eb206f3b6ad1d8d65.jpg,0
train/cat/Russian_Blue_106_jpg.rf.5d06d5283e5b9e064c536613909a261b.jpg,0
train/cat/Egyptian_Mau_123_jpg.rf.5d20ae89246859ac44418de6f4e8d596.jpg,0
train/cat/Siamese_109_jpg.rf.558bcd320e5b903c76da3503ac7718a0.jpg,0
train/cat/Siamese_100_jpg.rf.626c287e034f7b8ffa56fd433bf0c652.jpg,0
train/cat/Russian_Blue_183_jpg.rf.657126ba93aa9a89ba60337fd90015e7.jpg,0
train/cat/British_Shorthair_177_jpg.rf.5efbf04740eeac07cdd83e5773d24221.jpg,0
train/cat/Bombay_18_jpg.rf.68c07a9d844cc01b8bf5582d7d3c0e01.jpg,0
train/cat/Ragdoll_160_jpg.rf.625334e2d1ce3b4e412899793b2da250.jpg,0
train/cat/Maine_Coon_131_jpg.rf.6bc4713c8c080f9d829226b01ad2216f.jpg,0
train/cat/Maine_Coon_10_jpg.rf.7197163a4c9374ee5e54107828067bd5.jpg,0
train/cat/Birman_186_jpg.rf.6c15b2f2afe3c230ded5e5d04d6affe5.jpg,0
train/cat/Bengal_13_jpg.rf.7c75131d257406a75d8d676dd9b5f5f7.jpg,0
train/cat/Russian_Blue_174_jpg.rf.7a3b6565101bc28aaf8709a725ac7563.jpg,0
train/cat/Abyssinian_15_jpg.rf.7bc44eeb9865e35cb1d5f9ef4f53b381.jpg,0
train/cat/Siamese_148_jpg.rf.7efb6cf128859a157ed3fee883d3b118.jpg,0
train/cat/Sphynx_157_jpg.rf.83da587173c7a763a3d527cdf38b985b.jpg,0
train/cat/Maine_Coon_161_jpg.rf.87a3ddb34373cc3701441bf83e12ed2c.jpg,0
train/cat/Persian_123_jpg.rf.87d8ed5ba94b1f22d92cee480bf0cb46.jpg,0
train/cat/Egyptian_Mau_13_jpg.rf.863abfc736ecbb5c774cc0b3b8b0596d.jpg,0
train/cat/Bengal_116_jpg.rf.8c6280ad977c6c749da4d35156e49286.jpg,0
train/cat/Russian_Blue_158_jpg.rf.8bb44431bc9dea9b2093995bd7ccda47.jpg,0
train/cat/British_Shorthair_164_jpg.rf.8d27185e8344301592da98df828ab073.jpg,0
train/cat/British_Shorthair_154_jpg.rf.8e78c62b5e103771db2893338e5937da.jpg,0
train/cat/Ragdoll_143_jpg.rf.901b2ea9c2f260b434edb2e8dee14273.jpg,0
train/cat/British_Shorthair_109_jpg.rf.97fcd6a9c7f0d54b3d39d2d709237287.jpg,0
train/cat/Maine_Coon_176_jpg.rf.93c64e88fdabbfdce4bd888d6b7d4d7e.jpg,0
train/cat/Sphynx_130_jpg.rf.948193b01d7d498e30837ca8b1655797.jpg,0
train/cat/Russian_Blue_148_jpg.rf.9b3bcc5016d33543d34926b06920ff3a.jpg,0
train/cat/Egyptian_Mau_147_jpg.rf.9f7dfc5978085c59e681ae044e2394e6.jpg,0
train/cat/Ragdoll_132_jpg.rf.9cc5644d79d3921307139b5ef93d4d06.jpg,0
train/cat/Persian_140_jpg.rf.9f99f82bb76fc5e58b71707b6301f10d.jpg,0
train/cat/Maine_Coon_104_jpg.rf.a100384191d25412f939398b5e1b5709.jpg,0
train/cat/Maine_Coon_174_jpg.rf.a13aabba3f9564144fbd928eb2c49513.jpg,0
train/cat/Maine_Coon_193_jpg.rf.a5ccc142bf507c3fbee745fef4309fa3.jpg,0
train/cat/British_Shorthair_193_jpg.rf.ab376d75fb05acc1ec59f06228ebe5bb.jpg,0
train/cat/Birman_166_jpg.rf.ac8785ee575600493ffac45e2b0d1342.jpg,0
train/cat/Ragdoll_106_jpg.rf.ae1d54ed602ab4fc8f7396d480b7e417.jpg,0
train/cat/Russian_Blue_107_jpg.rf.acbbbfff0f5cbae37f897ab6c9b4e1e7.jpg,0
train/cat/Bengal_109_jpg.rf.aed42b8605ef92b579992d02e2e2cc4c.jpg,0
train/cat/Sphynx_151_jpg.rf.b3bff7789918d2a492e2e0b9a20d7e6c.jpg,0
train/cat/Abyssinian_127_jpg.rf.b2553880d73a78e26e396fe7775f31be.jpg,0
train/cat/British_Shorthair_101_jpg.rf.afa7cf2990a151279e674e2077fa306f.jpg,0
train/cat/Egyptian_Mau_108_jpg.rf.afd725b697520d03a6d12b912e6333e6.jpg,0
train/cat/Abyssinian_149_jpg.rf.b6b4a72a93f8bc2b239b18c5d181190c.jpg,0
train/cat/Bengal_174_jpg.rf.bbac947432fbff310b6be201bd9a3de7.jpg,0
train/cat/Bengal_103_jpg.rf.bb684501a53abf381a6bf07f9cd2243c.jpg,0
train/cat/Russian_Blue_18_jpg.rf.c1a3dd07b2239128d1d1a9cefed34163.jpg,0
train/cat/Ragdoll_139_jpg.rf.c630dfd422505d4dc547d7d188f887b6.jpg,0
train/cat/Birman_173_jpg.rf.b8656131a2f2fda3413154a7d01ad834.jpg,0
train/cat/Russian_Blue_147_jpg.rf.c7b83af53e13c033c64b22c723524201.jpg,0
train/cat/Bombay_125_jpg.rf.c91236394fb2adb244ba8866b53dbd43.jpg,0
train/cat/Birman_157_jpg.rf.cbf2d211aab989a6f26ef5b5cef5e63e.jpg,0
train/cat/Persian_143_jpg.rf.cef1519ca541c5e4f216aa793859a355.jpg,0
train/cat/Sphynx_167_jpg.rf.caaec066ce0f7be7decfc147eef1e244.jpg,0
train/cat/British_Shorthair_166_jpg.rf.d18846beff566700c2e16e295bb701e4.jpg,0
train/cat/Birman_135_jpg.rf.d9cdc64e747de2078f60a4761fdc534a.jpg,0
train/cat/Ragdoll_161_jpg.rf.db63fa61da433792affe87eca206789b.jpg,0
train/cat/Birman_160_jpg.rf.dc1ca8f5f9cfd2aa585a7c024074ce7f.jpg,0
train/dog/chihuahua_143_jpg.rf.001574f723482c9d5e993fcc27728e91.jpg,1
train/dog/pug_124_jpg.rf.08f18c7bdd3053279ebf0a141dd43b42.jpg,1
train/dog/saint_bernard_12_jpg.rf.06fdb9dba5da1544ef5cab27034275f5.jpg,1
train/dog/samoyed_18_jpg.rf.0a7ffce51f9faefe62efb2794f81bcd4.jpg,1
train/dog/havanese_170_jpg.rf.0adae255c37da9499cc5583420199a37.jpg,1
train/dog/miniature_pinscher_108_jpg.rf.06b1992239cc6bee30c19531cb9db261.jpg,1
train/dog/beagle_107_jpg.rf.037c70e929a7efe902543c13653a96ee.jpg,1
train/dog/saint_bernard_132_jpg.rf.04a44922afead0a6e3ad8521f2780f75.jpg,1
train/dog/saint_bernard_163_jpg.rf.0df77e1766aa07e6aebcc0ec0af3edd4.jpg,1
train/dog/german_shorthaired_16_jpg.rf.11129d3c1d89da07a096c618075a4868.jpg,1
train/dog/samoyed_121_jpg.rf.1085ad9e93dff9802e4975afb2fc7ea0.jpg,1
train/dog/american_bulldog_116_jpg.rf.13b4a97f7509e4805f4814cfb9ab63d4.jpg,1
train/dog/keeshond_119_jpg.rf.1590344363630b7d8d9811367038c5c7.jpg,1
train/dog/beagle_158_jpg.rf.04a46b03d363e469491cc58137f3cc66.jpg,1
train/dog/shiba_inu_183_jpg.rf.0ab5e35c66b37de6d32c61d00e9ce63c.jpg,1
train/dog/shiba_inu_177_jpg.rf.0e4bc000166b3f150352d5958b52e1ce.jpg,1
train/dog/saint_bernard_143_jpg.rf.09efbb3012a0d2aa4ce31b24894b4c2d.jpg,1
train/dog/yorkshire_terrier_116_jpg.rf.0092b7d6b30f8b31fca462f31d96b5e8.jpg,1
train/dog/leonberger_137_jpg.rf.16707a9dd175b9fb26b86aaf08a74a36.jpg,1
train/dog/japanese_chin_105_jpg.rf.16512f07fad3dd0bfbc57ae75d3673e3.jpg,1
train/dog/pomeranian_135_jpg.rf.1719ba59884757d1c8e3ea032a93175f.jpg,1
train/dog/japanese_chin_103_jpg.rf.17bf9403278f76748ecb22aff5dbfedf.jpg,1
train/dog/wheaten_terrier_120_jpg.rf.175852e114c0b288c7fcb6f4a3af33f7.jpg,1
train/dog/great_pyrenees_116_jpg.rf.174d2c1dcfbcb8dcf0f6a50c5b57e6cd.jpg,1
train/dog/english_setter_106_jpg.rf.17135610e33c8d62151c4cda910364c3.jpg,1
train/dog/english_setter_178_jpg.rf.19245069de65c55c46b299bf3d9930d4.jpg,1
train/dog/wheaten_terrier_116_jpg.rf.185d18ee8749a9464c31a98bcdc06c0e.jpg,1
train/dog/american_bulldog_118_jpg.rf.19ddb13c6e9c69837c98eff19c65f7bc.jpg,1
train/dog/miniature_pinscher_146_jpg.rf.19f1e003e71a3c666a618d3be500e55e.jpg,1
train/dog/staffordshire_bull_terrier_132_jpg.rf.1a41b767d90299778d392f3882e164ce.jpg,1
train/dog/havanese_157_jpg.rf.18088a3ef4a667e5c0b961bac78d0c75.jpg,1
train/dog/boxer_174_jpg.rf.1975bf9b65b1bb9eddfd4906424e90f3.jpg,1
train/dog/shiba_inu_144_jpg.rf.1e1f4e56ad190dbd8e51edeb698100af.jpg,1
train/dog/leonberger_160_jpg.rf.1ed6ecf86e7f89569c9041d5feefda04.jpg,1
train/dog/newfoundland_134_jpg.rf.20f3be286d671d4ea76a5d777d40b40d.jpg,1
train/dog/american_bulldog_15_jpg.rf.203ca553122b6550e27f9be376422eea.jpg,1
train/dog/english_cocker_spaniel_142_jpg.rf.1f40aa6bf596bc8c4b33ded80200848b.jpg,1
train/dog/beagle_136_jpg.rf.20fec1b8aa809f98878cd56e42b5844e.jpg,1
train/dog/saint_bernard_115_jpg.rf.1c032e5a514895171cfddb69080e2ea0.jpg,1
train/dog/beagle_112_jpg.rf.1eb40b396869a196e92a82f4a28c1d8b.jpg,1
train/dog/scottish_terrier_104_jpg.rf.22c822715d46699789adca51934a1b5b.jpg,1
train/dog/japanese_chin_108_jpg.rf.1b97cd65bd88c18a66d5d9e9a99c441e.jpg,1
train/dog/havanese_118_jpg.rf.26de61f82d1ba839618257e3edbde215.jpg,1
train/dog/shiba_inu_14_jpg.rf.26fc365ef30edcae3c8d68df652142fb.jpg,1
train/dog/wheaten_terrier_170_jpg.rf.27705586e512458abc0d59f44987e78a.jpg,1
train/dog/leonberger_169_jpg.rf.26714dcd11d5fb21a7f6af5401377f6c.jpg,1
train/dog/boxer_142_jpg.rf.2be5635e118f51216d9d514f2fdfbcb3.jpg,1
train/dog/staffordshire_bull_terrier_17_jpg.rf.2bb21bc61ce9975900a251e9210680d9.jpg,1
train/dog/yorkshire_terrier_131_jpg.rf.30d136d07a466c30963d7f3b04dba575.jpg,1
train/dog/american_bulldog_149_jpg.rf.2e1409cf0481360ea7dea93bc4f66f45.jpg,1
train/dog/wheaten_terrier_150_jpg.rf.31c0297b122d823e991125b0002d3a2f.jpg,1
train/dog/wheaten_terrier_147_jpg.rf.353bd39b07ed8fc65e2247e8430d56fe.jpg,1
train/dog/scottish_terrier_178_jpg.rf.31c0a88f6b9140bb30cb9f5657b18fbd.jpg,1
train/dog/scottish_terrier_101_jpg.rf.37fa45b7a4dca8489abe8ae7bc8ccaf5.jpg,1
train/dog/scottish_terrier_135_jpg.rf.375edbbae7ccb25c6827c6764c992e47.jpg,1
train/dog/saint_bernard_17_jpg.rf.31ce6cba3f49ad4b1cbb7d38ae9663ad.jpg,1
train/dog/american_pit_bull_terrier_102_jpg.rf.370d6d80f167e08fa53fd92acad09832.jpg,1
train/dog/miniature_pinscher_187_jpg.rf.39584a5cb58f79b80cc43e55b4195799.jpg,1
train/dog/pomeranian_108_jpg.rf.3a19493eb98ab74e14c556c2a9e89a97.jpg,1
train/dog/leonberger_149_jpg.rf.3df9c605907fb3911467f2abf7eb7512.jpg,1
train/dog/yorkshire_terrier_134_jpg.rf.41a6e22f74e2a492f664668a6b744b62.jpg,1
train/dog/scottish_terrier_162_jpg.rf.3e4d226410892e8eb189277a096afd40.jpg,1
train/dog/american_bulldog_128_jpg.rf.43182de552529e1e5023cdc1228ff9a1.jpg,1
train/dog/newfoundland_141_jpg.rf.3e14b70790a2d063cdd7b2cc1ccc7d04.jpg,1
train/dog/shiba_inu_165_jpg.rf.4354dc9a1f76107c29b0e0528e781980.jpg,1
train/dog/japanese_chin_162_jpg.rf.4f713152831972b05b1e15f3c5db242e.jpg,1
train/dog/shiba_inu_199_jpg.rf.4e0f1a314018e84aad8a33b12e7faf5e.jpg,1
train/dog/beagle_128_jpg.rf.4d25d818ca915023bc27c3fa0a7853ae.jpg,1
train/dog/saint_bernard_166_jpg.rf.4a196baa1171afedeb6e6b1ec11c928a.jpg,1
train/dog/keeshond_167_jpg.rf.4e2e21ef903c2644dac9ba1b8dcf97cd.jpg,1
train/dog/german_shorthaired_14_jpg.rf.496ff83b5e258e4bd1aeb45b648ed13c.jpg,1
train/dog/american_pit_bull_terrier_109_jpg.rf.47da8b2e52b17970a8ae6a369efce99c.jpg,1
train/dog/scottish_terrier_166_jpg.rf.52c8936b51ce0a3b7f0bdf1869361457.jpg,1
train/dog/leonberger_174_jpg.rf.4c5820c4b95a05ed9e8d282f37dc907a.jpg,1
train/dog/havanese_105_jpg.rf.54fbcf6482fd1fdad898ea71008516b5.jpg,1
train/dog/havanese_127_jpg.rf.56d26b66fe1a7e6e1b14d6a29196d561.jpg,1
train/dog/american_bulldog_200_jpg.rf.59376cb47c650dbe72573a44b73ad411.jpg,1
train/dog/keeshond_128_jpg.rf.49fe2ae98af1b78f074da834ed36f79f.jpg,1
train/dog/keeshond_134_jpg.rf.588fad04f85f7860eb1f79601ec71eea.jpg,1
train/dog/miniature_pinscher_131_jpg.rf.58adc39d9c18b88efaaae945e69cea37.jpg,1
train/dog/english_cocker_spaniel_173_jpg.rf.58a3d878bbd1bd2da15c4e95879e9046.jpg,1
train/dog/wheaten_terrier_158_jpg.rf.5a78ca573612e59af5a94810180d2997.jpg,1
train/dog/pug_12_jpg.rf.5663ddca36ea7f79e046f86c211f86e6.jpg,1
train/dog/german_shorthaired_118_jpg.rf.5c4d0bded6d34eedf1c260c712435339.jpg,1
train/dog/keeshond_138_jpg.rf.5bad367030cfb0aa7a53b4bd5187d45f.jpg,1
train/dog/havanese_106_jpg.rf.61af4ff9374a4621ff17a331e9318c35.jpg,1
train/dog/havanese_15_jpg.rf.5eb7536263547c62d51849bac373c9a5.jpg,1
train/dog/american_bulldog_126_jpg.rf.6499e169172177120c49d85420ef6fa2.jpg,1
train/dog/american_bulldog_169_jpg.rf.63d3bbe9b0e5d2e074b70aeacce1d372.jpg,1
train/dog/staffordshire_bull_terrier_198_jpg.rf.5ed473b2706565b6fe09fac6ef05ba9e.jpg,1
train/dog/wheaten_terrier_137_jpg.rf.5c37804e4bf4a62c7c59bcbbd51eb005.jpg,1
train/dog/english_cocker_spaniel_117_jpg.rf.6662b5873cd8ce125c4b7fa386101fc2.jpg,1
train/dog/pomeranian_129_jpg.rf.602d88c257ba0bba7ffc2020617eec71.jpg,1
train/dog/great_pyrenees_111_jpg.rf.67c3210e8a31d0573d4b27f20dd1e1d6.jpg,1
train/dog/english_setter_120_jpg.rf.66b92a07d016dbdd04a49b66b19499a0.jpg,1
train/dog/basset_hound_156_jpg.rf.652ecf6bbe1fdc619fff8f26ef7e73b0.jpg,1
train/dog/american_bulldog_198_jpg.rf.6903a43b08cdf1dbb07c438fee82fc4b.jpg,1
train/dog/basset_hound_183_jpg.rf.6b32a66310006c189629501949bfe731.jpg,1
train/dog/beagle_119_jpg.rf.6b33ad08df976c646882792ac779c81d.jpg,1
train/dog/great_pyrenees_148_jpg.rf.6ed65570f2b5988c274ca94d6a708b5b.jpg,1
train/dog/chihuahua_185_jpg.rf.7579b1f89b5e6eed2334102e0f523376.jpg,1
train/dog/samoyed_151_jpg.rf.7789f0db9c3c353f34e381ce131ae29a.jpg,1
train/dog/staffordshire_bull_terrier_108_jpg.rf.747a3375046da8ec3a52b0660873faad.jpg,1
train/dog/saint_bernard_130_jpg.rf.7a72f43a63d0f61456d185138562a233.jpg,1
train/dog/samoyed_150_jpg.rf.7bc090c04cc30f98b1d7b597fbac029f.jpg,1
train/dog/yorkshire_terrier_165_jpg.rf.79d787dfefd772e2394990909834b13a.jpg,1
train/dog/havanese_167_jpg.rf.781407109049892df594fd012b4c1ade.jpg,1
train/dog/newfoundland_160_jpg.rf.7b17755cb6a8d0c97f8d6a2f12bc1af4.jpg,1
train/dog/miniature_pinscher_170_jpg.rf.74dfc8dded057cf944cfe399b5a55a77.jpg,1
train/dog/boxer_126_jpg.rf.7de8eb894bb7a4f9e3e4730f22cfe0bd.jpg,1
train/dog/wheaten_terrier_177_jpg.rf.808fc86c969c8146319645bcf44ee96c.jpg,1
train/dog/american_pit_bull_terrier_182_jpg.rf.80b6c1327c7e638c1eaec176bdd0f40c.jpg,1
train/dog/keeshond_12_jpg.rf.81daa1618b12f7cdd987dc7887ed913a.jpg,1
train/dog/japanese_chin_137_jpg.rf.85a9cb6d5086cd4d97755c7d4e87ba48.jpg,1
train/dog/yorkshire_terrier_186_jpg.rf.8833027dc14db63d899276512bdab05d.jpg,1
train/dog/german_shorthaired_150_jpg.rf.859cf03623a6023a128beaa24005df0e.jpg,1
train/dog/havanese_121_jpg.rf.89ef3fbeee3ac01053ad4e16386accd8.jpg,1
train/dog/pug_170_jpg.rf.8affd604f2628d3d0d87c8a67b457adf.jpg,1
train/dog/havanese_188_jpg.rf.8b7872f245f5884541b7f770bb41fbc9.jpg,1
train/dog/pomeranian_120_jpg.rf.89b41b134a347498f6f5593819f6214e.jpg,1
train/dog/great_pyrenees_153_jpg.rf.8bf2248d590ea8d786c88f371fd565d0.jpg,1
train/dog/scottish_terrier_174_jpg.rf.8bc99774a9febce2195b812ac0d71f3b.jpg,1
train/dog/saint_bernard_157_jpg.rf.8b8b2637c71d185074db0d88bbb571ac.jpg,1
train/dog/wheaten_terrier_131_jpg.rf.8ff32f62df3f8a2e4d608048de999516.jpg,1
train/dog/keeshond_125_jpg.rf.8d3ed96e7142fc3e097fdb6d40825dab.jpg,1
train/dog/saint_bernard_118_jpg.rf.8c6b64fcd3837b68285eecd6ef0064d5.jpg,1
train/dog/basset_hound_102_jpg.rf.8a27c0dda5fb29d1c6984fa7a0f63800.jpg,1
train/dog/scottish_terrier_10_jpg.rf.8f466bebfb31feac4c04eb437c182f4d.jpg,1
train/dog/english_cocker_spaniel_16_jpg.rf.91d3a08e5f840de20c63432888558894.jpg,1
train/dog/english_cocker_spaniel_160_jpg.rf.92a76ae70f02de3efe3d2a728558d63b.jpg,1
train/dog/yorkshire_terrier_174_jpg.rf.9276193d1ed03940e2e376a3d31b5361.jpg,1
train/dog/american_bulldog_176_jpg.rf.92f96e4ec1bccbdbc8243c6888ca10ff.jpg,1
train/dog/german_shorthaired_121_jpg.rf.9482f5dfc3b9b452f83b9716e119ebbd.jpg,1
train/dog/samoyed_127_jpg.rf.87ae4362dc83d37ffb7c5ce77906e4f7.jpg,1
train/dog/newfoundland_17_jpg.rf.9554ff8fd6bc7f32e0fba175d31846e0.jpg,1
train/dog/pomeranian_183_jpg.rf.99ea2d18b1560ce9082579726ab211a9.jpg,1
train/dog/american_pit_bull_terrier_116_jpg.rf.9580b685328d6659a2765ac8d933d503.jpg,1
train/dog/leonberger_173_jpg.rf.970a5b027bf61b0f58749ea6a1f34a74.jpg,1
train/dog/miniature_pinscher_10_jpg.rf.99fb0e01af96dcd903bfe987a313655a.jpg,1
train/dog/havanese_149_jpg.rf.9c1440a7bf5ceff854a1b956b10086ab.jpg,1
train/dog/chihuahua_11_jpg.rf.9c8633f9b22121d21e1c7380e9c1b939.jpg,1
train/dog/havanese_12_jpg.rf.9a82100b6a15bb23792a4c6e53110636.jpg,1
train/dog/basset_hound_184_jpg.rf.a14d6070894dfaa9557adf8bfa8e16b9.jpg,1
train/dog/chihuahua_109_jpg.rf.9f5fa214b0cc3e1d18859902c64eeeda.jpg,1
train/dog/chihuahua_101_jpg.rf.a01d2387d3b4f3c6b968b2c5ca5d945e.jpg,1
train/dog/saint_bernard_11_jpg.rf.a1abd7b0c3464c09fb846db524df1527.jpg,1
train/dog/great_pyrenees_142_jpg.rf.a4bf0bb3290d49168acf19e0ca20c166.jpg,1
train/dog/japanese_chin_143_jpg.rf.a32810e2370ccf6f99ac6fa19b38849b.jpg,1
train/dog/scottish_terrier_182_jpg.rf.a4eb0c781e95b2367d085949acc493dd.jpg,1
train/dog/staffordshire_bull_terrier_123_jpg.rf.a5852688653c9f2df5bd0ee6778489c6.jpg,1
train/dog/beagle_148_jpg.rf.a52454fc775c9886214d7dcaee21f8e4.jpg,1
train/dog/keeshond_104_jpg.rf.a60816d0d1df0bc96b3a011ebbcfd5b7.jpg,1
train/dog/shiba_inu_124_jpg.rf.a88787fe5aad3c352cde9b7e99d1dc03.jpg,1
train/dog/chihuahua_14_jpg.rf.a81475719cea2cae1d958e7faf4e9dd9.jpg,1
train/dog/pug_185_jpg.rf.ab25dd1add392dc8b35533071deabc3a.jpg,1
train/dog/pug_121_jpg.rf.a89d7478249483747e27d34f8318a840.jpg,1
train/dog/boxer_150_jpg.rf.a88e7e188f890eeb88be49d4f8712cca.jpg,1
train/dog/newfoundland_137_jpg.rf.a8d67c5bdee05786f1b39578e209d26e.jpg,1
train/dog/yorkshire_terrier_189_jpg.rf.ad0d6c962b708fc8227c1843354d0041.jpg,1
train/dog/beagle_180_jpg.rf.af5a3db676f33ab588bd65fd586fadb6.jpg,1
train/dog/boxer_134_jpg.rf.af60ed066a0636b90aad836b7de999ba.jpg,1
train/dog/basset_hound_143_jpg.rf.b01e495fd4734a7453d44419c599af06.jpg,1
train/dog/american_bulldog_178_jpg.rf.b4a63ea0ccfb987d7d4e62c0a1d66548.jpg,1
train/dog/scottish_terrier_165_jpg.rf.b78ac4e664eb4c311f451a0b9525382d.jpg,1
train/dog/shiba_inu_166_jpg.rf.bb88a30c0b83af87193432ff7636cbd9.jpg,1
train/dog/english_cocker_spaniel_111_jpg.rf.bdeac76d1b0ec3bf7fd6a9cddfadfd16.jpg,1
train/dog/miniature_pinscher_110_jpg.rf.bbb7bf86cbbc4ab57b34f28561b1764f.jpg,1
train/dog/samoyed_153_jpg.rf.c2706437822c53dd8d4d74cb9daeb247.jpg,1
train/dog/havanese_112_jpg.rf.c2cbfc56e0b0c3f898f524b92307eebf.jpg,1
train/dog/english_setter_190_jpg.rf.bd4261986204eab15f361ed91ad1697f.jpg,1
train/dog/wheaten_terrier_188_jpg.rf.c42d67cec737a2f6140273c2d7cda758.jpg,1
train/dog/japanese_chin_146_jpg.rf.c3589330bd6ebf8e3414f28984a61727.jpg,1
train/dog/saint_bernard_18_jpg.rf.c3e4a7f89e290aea72e2c972ea2bd57f.jpg,1
train/dog/pug_162_jpg.rf.be69766ec99329309cad7d3178362f96.jpg,1
train/dog/samoyed_179_jpg.rf.c8657ea749997b3ec76086cad30a6974.jpg,1
train/dog/scottish_terrier_128_jpg.rf.cb2c8f2407965c1ff59ba386d1b74008.jpg,1
train/dog/samoyed_149_jpg.rf.c6bf305eaa640bc1202a2a1cb674f516.jpg,1
train/dog/english_setter_172_jpg.rf.cb3f08fd8d4c5475dcdd387a70adb04b.jpg,1
train/dog/shiba_inu_135_jpg.rf.ca95dbdfbdf5b087b7d01fa9e1849c18.jpg,1
train/dog/wheaten_terrier_141_jpg.rf.ce5fe30e47e5ccf303057f6acc7ab702.jpg,1
